profile_id,display_profile_id,stratum_axis,stratum_value,evidence_level,n_frames,n_gt,n_gt_vehicle,n_gt_pedestrian,tp,fp,fn,tp_vehicle,fp_vehicle,fn_vehicle,tp_pedestrian,fp_pedestrian,fn_pedestrian,recall,precision,f1,recall_vehicle,precision_vehicle,f1_vehicle,recall_pedestrian,precision_pedestrian,f1_pedestrian,fp_per_frame,fp_vehicle_per_frame,fp_pedestrian_per_frame,xy_mae_m,xy_rmse_m,xy_mae_vehicle_m,xy_mae_pedestrian_m,payload_bytes_mean,payload_bytes_p50,payload_bytes_p95,payload_bytes_min,payload_bytes_max,miou,iou_background,iou_vehicle,iou_person,candidate_tier
ae64__u4__q0__zstd3__ckptc6a2362c7c2d,ae64/u4/q0,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3503,2907,396,2269,2218,199,1234,689,197,0.8984355,0.54648986,0.67960035,0.91936791,0.50568308,0.65248023,0.86233403,0.64170567,0.73583781,1.73138773,1.32102442,0.41036331,0.87922339,1.1778971,0.77792179,1.06549026,103259.75521144,103513.0,105953.2,97072,108560,0.83110105,0.99595246,0.92164441,0.57570627,NORMAL
ae64__u6__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.3,all,ALL,frame_aggregate,2162,3899,2468,1431,3512,2985,387,2275,2261,193,1237,724,194,0.90074378,0.54055718,0.67564448,0.92179903,0.50154321,0.64962878,0.86443047,0.63080061,0.72936321,1.38066605,1.04579093,0.33487512,0.86699234,1.17188774,0.77218436,1.04135624,152179.1827012,151808.5,157179.35,145161,164923,0.79495387,0.99299323,0.8278239,0.56404449,NORMAL
ae64__u6__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.3,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2101,1606,275,1162,1083,117,939,523,158,0.88425926,0.56676558,0.69077758,0.90852228,0.51759465,0.65947787,0.85597083,0.64227086,0.73388042,2.365243,1.59499264,0.77025037,0.92481008,1.24375609,0.81758196,1.05750345,151310.39322533,150693.0,156544.0,145161,162191,0.80845632,0.98971007,0.83850791,0.59715097,NORMAL
ae64__u6__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.3,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2399,1785,311,1162,1087,117,1237,698,194,0.88523985,0.57337476,0.69596751,0.90852228,0.51667408,0.65873016,0.86443047,0.63927649,0.73499703,1.92764579,1.17386609,0.7537797,0.93296703,1.24720832,0.81758196,1.04135624,151516.19114471,151035.0,156420.75,145161,162191,0.81512349,0.99198524,0.83316657,0.62021865,NORMAL
ae64__u6__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.3,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3214,2787,351,2275,2252,193,939,535,158,0.90154278,0.5355774,0.6719632,0.92179903,0.50254031,0.65046462,0.85597083,0.63704206,0.73045508,1.94622905,1.5726257,0.37360335,0.85554299,1.16224148,0.77218436,1.05750345,151934.41759777,151444.0,156946.15,145161,164923,0.79054488,0.99009201,0.83468529,0.54685733,NORMAL
ae64__u6__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.3,density_bin,0,frame_aggregate,483,0,0,0,0,19,0,0,5,0,0,14,0,,0.0,,,0.0,,,0.0,,0.03933747,0.01035197,0.02898551,,,,,152954.59834369,152600.0,158001.0,147088,161745,0.55608395,0.99867536,0.58593292,0.08364356,NORMAL
ae64__u6__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.3,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1471,1398,108,1071,1152,63,400,246,45,0.93160228,0.5127222,0.66142086,0.94444444,0.48178138,0.63806971,0.8988764,0.61919505,0.73327223,1.28139322,1.05591201,0.22548121,0.75539312,1.01836651,0.67545184,0.96943592,152208.31439047,151961.0,156626.0,146215,159884,0.78260804,0.99280264,0.82415088,0.5308706,NORMAL
ae64__u6__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.3,density_bin,3-4,frame_aggregate,453,1528,940,588,1370,1117,158,858,823,82,512,294,76,0.89659686,0.5508645,0.68244085,0.91276596,0.51041047,0.65471194,0.8707483,0.63523573,0.73457676,2.46578366,1.81677704,0.64900662,0.9148661,1.22704572,0.84750726,1.02774477,151712.63796909,150902.0,157250.0,145161,164923,0.79389177,0.98789175,0.8393716,0.55441196,NORMAL
ae64__u6__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.3,density_bin,5+,frame_aggregate,135,792,394,398,671,451,121,346,281,48,325,170,73,0.84722222,0.59803922,0.70114943,0.87817259,0.55183413,0.6777669,0.81658291,0.65656566,0.72788354,3.34074074,2.08148148,1.25925926,1.01390053,1.35657804,0.8848245,1.15131686,150735.00740741,150462.0,155488.7,146868,158409,0.83360987,0.99016305,0.84609881,0.66456776,NORMAL
ae64__u6__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.3,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3512,2966,387,2275,2256,193,1237,710,194,0.90074378,0.54214264,0.67688156,0.92179903,0.50209667,0.65009287,0.86443047,0.63533641,0.73238603,1.7665277,1.34365694,0.42287076,0.86699234,1.17188774,0.77218436,1.04135624,151956.11792734,151539.0,156838.5,145161,164923,0.80096285,0.99129255,0.83207333,0.57952268,NORMAL
ae64__u6__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.5,all,ALL,frame_aggregate,2162,3899,2468,1431,3499,2996,400,2258,2254,210,1241,742,190,0.89740959,0.53872209,0.67327304,0.91491086,0.50044326,0.6469914,0.86722572,0.62581947,0.72700644,1.38575393,1.04255319,0.34320074,0.91164922,1.22740863,0.80175082,1.11160941,120720.16512488,120115.0,127276.85,111738,135964,0.78110105,0.99141193,0.79219384,0.55969739,NORMAL
ae64__u6__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.5,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2097,1610,279,1154,1068,125,943,542,154,0.88257576,0.56568654,0.68946244,0.9022674,0.51935194,0.65924022,0.85961714,0.63501684,0.73044152,2.37113402,1.57290133,0.7982327,0.97863716,1.30804849,0.8490307,1.13724359,120000.75699558,119107.0,126976.6,111738,133164,0.79181492,0.98664716,0.79567179,0.59312581,NORMAL
ae64__u6__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.5,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2395,1792,315,1154,1074,125,1241,718,190,0.88376384,0.5720086,0.69450486,0.9022674,0.51795332,0.65811235,0.86722572,0.63348647,0.73215339,1.93520518,1.15982721,0.77537797,0.98508923,1.31334787,0.8490307,1.11160941,120151.0,119379.5,126886.75,111738,133164,0.79884649,0.98972896,0.79088075,0.61592977,NORMAL
ae64__u6__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.5,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3201,2797,364,2258,2242,210,943,555,154,0.89789621,0.53367789,0.66945519,0.91491086,0.50177778,0.64810563,0.85961714,0.62950601,0.72678227,1.95321229,1.56564246,0.38756983,0.90058546,1.21536158,0.80175082,1.13724359,120487.89385475,119768.5,127275.35,111738,135964,0.77628382,0.98772117,0.79847462,0.54265568,NORMAL
ae64__u6__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.5,density_bin,0,frame_aggregate,483,0,0,0,0,17,0,0,6,0,0,11,0,,0.0,,,0.0,,,0.0,,0.03519669,0.01242236,0.02277433,,,,,121488.6563147,120949.0,127421.8,114251,132129,0.552412,0.99860154,0.57546631,0.08316816,NORMAL
ae64__u6__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.5,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1457,1414,122,1059,1164,75,398,250,47,0.92273591,0.50748868,0.65483146,0.93386243,0.47638327,0.63092046,0.89438202,0.61419753,0.72827081,1.29605866,1.06691109,0.22914757,0.78650312,1.05041808,0.6962529,1.02664126,120596.03391384,120052.0,126694.5,111930,132549,0.76882614,0.99130965,0.78982554,0.52534324,NORMAL
ae64__u6__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.5,density_bin,3-4,frame_aggregate,453,1528,940,588,1372,1114,156,855,809,85,517,305,71,0.89790576,0.55189059,0.68360737,0.90957447,0.51382212,0.65668203,0.8792517,0.62895377,0.73333333,2.45916115,1.78587196,0.67328918,0.96071308,1.2804962,0.86849244,1.11322498,120623.16556291,119467.0,128410.8,111738,135964,0.77960408,0.9850016,0.80437269,0.54943795,NORMAL
ae64__u6__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.5,density_bin,5+,frame_aggregate,135,792,394,398,670,451,122,344,275,50,326,176,72,0.8459596,0.59768064,0.70047047,0.87309645,0.55573506,0.67917078,0.81909548,0.64940239,0.72444444,3.34074074,2.03703704,1.3037037,1.08332424,1.45279214,0.960641,1.2127814,119299.32592593,118434.0,126245.2,113196,131024,0.81477307,0.98656401,0.79578152,0.66197367,NORMAL
ae64__u6__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.5,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3499,2979,400,2258,2248,210,1241,731,190,0.89740959,0.54013584,0.67437602,0.91491086,0.50110963,0.64754804,0.86722572,0.62931034,0.72935645,1.7742704,1.3388922,0.4353782,0.91164922,1.22740863,0.80175082,1.11160941,120499.09231686,119832.0,127266.6,111738,135964,0.78682938,0.98926189,0.79603059,0.57519566,NORMAL
ae64__u6__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.7,all,ALL,frame_aggregate,2162,3899,2468,1431,3507,3040,392,2263,2303,205,1244,737,187,0.8994614,0.53566519,0.67145319,0.91693679,0.4956198,0.64344612,0.86932215,0.62796567,0.72919109,1.40610546,1.06521739,0.34088807,0.91449691,1.23048272,0.80250381,1.11822712,82975.50555042,82472.5,89852.75,73743,97304,0.75621347,0.98833026,0.72692699,0.55338316,NORMAL
ae64__u6__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.7,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2105,1637,271,1159,1100,120,946,537,151,0.88594276,0.5625334,0.68813338,0.9061767,0.51305888,0.65517241,0.86235187,0.63789616,0.73333333,2.41089838,1.62002946,0.79086892,0.98369782,1.31438188,0.85109435,1.14615809,82896.7466863,82195.0,90040.0,73743,94446,0.77462144,0.98393764,0.75419283,0.58573384,NORMAL
ae64__u6__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.7,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2403,1821,307,1159,1108,120,1244,713,187,0.88671587,0.56889205,0.69310643,0.9061767,0.51124835,0.6536943,0.86932215,0.63566684,0.73435655,1.96652268,1.19654428,0.7699784,0.9893853,1.31868584,0.85109435,1.11822712,82653.1112311,82047.5,89725.0,73743,94446,0.7820774,0.98774665,0.75026591,0.60821965,NORMAL
ae64__u6__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.7,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3209,2840,356,2263,2290,205,946,550,151,0.90014025,0.53050091,0.66756813,0.91693679,0.49703492,0.64463752,0.86235187,0.63235294,0.72965677,1.98324022,1.59916201,0.38407821,0.90381168,1.21892328,0.80250381,1.14615809,83267.49301676,82678.5,90467.05,73743,97304,0.75021133,0.98302067,0.73116883,0.53644449,NORMAL
ae64__u6__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.7,density_bin,0,frame_aggregate,483,0,0,0,0,16,0,0,5,0,0,11,0,,0.0,,,0.0,,,0.0,,0.03312629,0.01035197,0.02277433,,,,,82617.19047619,82353.0,88063.5,75363,93560,0.55438033,0.99859034,0.57629966,0.08825099,NORMAL
ae64__u6__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.7,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1461,1426,118,1063,1175,71,398,251,47,0.92526916,0.50606166,0.65427676,0.93738977,0.47497766,0.63048636,0.89438202,0.61325116,0.72760512,1.30705775,1.07699358,0.23006416,0.78819589,1.05153675,0.69850075,1.02775853,83006.74610449,82624.0,89850.5,73743,95109,0.73668161,0.98676461,0.70080348,0.52247673,NORMAL
ae64__u6__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.7,density_bin,3-4,frame_aggregate,453,1528,940,588,1375,1140,153,856,842,84,519,298,69,0.89986911,0.54671968,0.68018798,0.9106383,0.5041225,0.6489765,0.88265306,0.63525092,0.73879004,2.51655629,1.85871965,0.65783664,0.96307439,1.28197398,0.8711785,1.11464064,83546.26490066,82461.0,92073.0,74754,97304,0.76229367,0.98162541,0.7603229,0.5449327,NORMAL
ae64__u6__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.7,density_bin,5+,frame_aggregate,135,792,394,398,671,458,121,344,281,50,327,177,71,0.84722222,0.59433127,0.69859448,0.87309645,0.5504,0.67517174,0.82160804,0.64880952,0.72505543,3.39259259,2.08148148,1.31111111,1.08995406,1.46223242,0.95299717,1.23403103,82089.79259259,80871.0,89914.6,76790,91675,0.80170872,0.98506335,0.77169705,0.64836576,NORMAL
ae64__u6__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u6/q0.7,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3507,3024,392,2263,2298,205,1244,726,187,0.8994614,0.53697749,0.67248322,0.91693679,0.49616312,0.64390383,0.86932215,0.63147208,0.73154954,1.80107207,1.36867183,0.43240024,0.91449691,1.23048272,0.80250381,1.11822712,83078.58248958,82536.0,90057.3,73743,97304,0.76104927,0.98526704,0.72950085,0.56837992,NORMAL
ae64__u6__q0__zstd3__ckptc6a2362c7c2d,ae64/u6/q0,all,ALL,frame_aggregate,2162,3899,2468,1431,3512,2982,387,2273,2261,195,1239,721,192,0.90074378,0.5408069,0.67583951,0.92098865,0.50132333,0.64924307,0.86582809,0.63214286,0.73075789,1.37927845,1.04579093,0.33348751,0.86687625,1.16922364,0.77069697,1.04332136,208010.23034228,208280.5,209216.95,203888,210103,0.82515445,0.99660393,0.91604114,0.56281829,NORMAL
ae64__u6__q0__zstd3__ckptc6a2362c7c2d,ae64/u6/q0,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2103,1607,273,1162,1086,117,941,521,156,0.88510101,0.56684636,0.69109431,0.90852228,0.51690391,0.65891693,0.85779398,0.64363885,0.73544353,2.36671576,1.5994109,0.76730486,0.92541475,1.24272703,0.81676944,1.05957611,207623.00736377,207976.0,208917.0,204496,209649,0.83824075,0.99508387,0.9240211,0.59561728,NORMAL
ae64__u6__q0__zstd3__ckptc6a2362c7c2d,ae64/u6/q0,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2401,1786,309,1162,1090,117,1239,696,192,0.88597786,0.5734416,0.69624474,0.90852228,0.51598579,0.65817049,0.86582809,0.64031008,0.73618538,1.9287257,1.17710583,0.75161987,0.93367816,1.24681231,0.81676944,1.04332136,207765.72462203,208092.5,208996.75,204496,210103,0.84381171,0.99587989,0.91647524,0.61908,NORMAL
ae64__u6__q0__zstd3__ckptc6a2362c7c2d,ae64/u6/q0,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3214,2782,351,2273,2249,195,941,533,156,0.90154278,0.53602402,0.67231461,0.92098865,0.50265369,0.65035765,0.85779398,0.63839891,0.73201089,1.94273743,1.57053073,0.3722067,0.85527546,1.15889958,0.77069697,1.05957611,207806.53701117,208152.5,209003.0,203888,209690,0.82231069,0.99562359,0.92600279,0.5453057,NORMAL
ae64__u6__q0__zstd3__ckptc6a2362c7c2d,ae64/u6/q0,density_bin,0,frame_aggregate,483,0,0,0,0,21,0,0,8,0,0,13,0,,0.0,,,0.0,,,0.0,,0.04347826,0.01656315,0.02691511,,,,,208538.54658385,208624.0,209518.5,206039,209906,0.55451578,0.99867996,0.5833317,0.08153569,NORMAL
ae64__u6__q0__zstd3__ckptc6a2362c7c2d,ae64/u6/q0,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1472,1398,107,1071,1152,63,401,246,44,0.93223559,0.51289199,0.66172174,0.94444444,0.48178138,0.63806971,0.9011236,0.61978362,0.73443223,1.28139322,1.05591201,0.22548121,0.75572312,1.01845719,0.67432766,0.973116,207983.01466544,208256.0,209024.5,203888,210103,0.81555504,0.99675238,0.91933358,0.53057916,NORMAL
ae64__u6__q0__zstd3__ckptc6a2362c7c2d,ae64/u6/q0,density_bin,3-4,frame_aggregate,453,1528,940,588,1367,1113,161,856,821,84,511,292,77,0.89463351,0.55120968,0.68213573,0.9106383,0.5104353,0.65418418,0.86904762,0.63636364,0.73472322,2.45695364,1.81236203,0.64459161,0.90992099,1.21464203,0.8419772,1.0237368,207688.06401766,208093.0,208929.6,204496,209649,0.82681608,0.99486707,0.93192375,0.55365742,NORMAL
ae64__u6__q0__zstd3__ckptc6a2362c7c2d,ae64/u6/q0,density_bin,5+,frame_aggregate,135,792,394,398,673,450,119,346,280,48,327,170,71,0.84974747,0.59928762,0.70287206,0.87817259,0.55271565,0.67843137,0.82160804,0.65794769,0.73072626,3.33333333,2.07407407,1.25925926,1.02256009,1.36695703,0.89264972,1.16001877,207421.02222222,207714.0,208996.6,204585,209312,0.85117002,0.99333174,0.89812224,0.66205607,NORMAL
ae64__u6__q0__zstd3__ckptc6a2362c7c2d,ae64/u6/q0,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3512,2961,387,2273,2253,195,1239,708,192,0.90074378,0.54256141,0.67720787,0.92098865,0.50220946,0.6499857,0.86582809,0.63636364,0.73357016,1.76354973,1.34187016,0.42167957,0.86687625,1.16922364,0.77069697,1.04332136,207858.24895771,208174.0,209016.3,203888,210103,0.83216967,0.99598152,0.92220373,0.57832376,NORMAL
ae64__u8__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.3,all,ALL,frame_aggregate,2162,3899,2468,1431,3507,3003,392,2271,2274,197,1236,729,195,0.8994614,0.53870968,0.67383995,0.92017828,0.49966997,0.64765436,0.86373166,0.62900763,0.72791519,1.38899167,1.05180389,0.33718779,0.86067367,1.16177426,0.76611131,1.03442053,200423.27798335,199722.5,206753.65,194225,215369,0.80472623,0.99432005,0.85568464,0.564174,NORMAL
ae64__u8__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.3,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2100,1621,276,1161,1093,118,939,528,158,0.88383838,0.56436442,0.68886338,0.90774042,0.51508429,0.65723181,0.85597083,0.6400818,0.7324493,2.38733432,1.60972018,0.77761414,0.9189254,1.23393534,0.81266877,1.05030339,199623.67452135,198787.0,205898.8,194225,211010,0.81778109,0.99158995,0.86445464,0.59729867,NORMAL
ae64__u8__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.3,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2397,1798,313,1161,1097,118,1236,701,195,0.88450185,0.57139452,0.69427951,0.90774042,0.51417183,0.65648855,0.86373166,0.63810015,0.73396675,1.94168467,1.18466523,0.75701944,0.92701386,1.23825924,0.81266877,1.03442053,199759.89848812,199020.0,205754.75,194225,211010,0.82399424,0.99334567,0.85832736,0.6203097,NORMAL
ae64__u8__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.3,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3210,2805,355,2271,2263,197,939,542,158,0.90042076,0.53366584,0.67014614,0.92017828,0.50088222,0.64867181,0.85597083,0.63403106,0.72847168,1.95879888,1.58030726,0.37849162,0.84924413,1.15140875,0.76611131,1.05030339,200313.87569832,199533.5,206856.25,194225,215369,0.80095394,0.99212774,0.86369643,0.54703764,NORMAL
ae64__u8__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.3,density_bin,0,frame_aggregate,483,0,0,0,0,21,0,0,7,0,0,14,0,,0.0,,,0.0,,,0.0,,0.04347826,0.01449275,0.02898551,,,,,200895.3747412,200363.0,206946.8,195079,212494,0.55606852,0.99867595,0.58608806,0.08344155,NORMAL
ae64__u8__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.3,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1468,1403,111,1069,1157,65,399,246,46,0.92970234,0.5113201,0.65977528,0.94268078,0.4802336,0.63630952,0.89662921,0.61860465,0.73211009,1.28597617,1.06049496,0.22548121,0.7484702,1.00804536,0.66886485,0.96174871,200525.78551787,199831.0,206500.0,194681,212706,0.79304086,0.99425147,0.85381146,0.53105964,NORMAL
ae64__u8__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.3,density_bin,3-4,frame_aggregate,453,1528,940,588,1367,1119,161,856,824,84,511,295,77,0.89463351,0.54987932,0.68111609,0.9106383,0.50952381,0.65343511,0.86904762,0.63399504,0.73314204,2.47019868,1.81898455,0.65121413,0.90996247,1.21966734,0.8415917,1.02449355,200067.29139073,199020.0,207060.6,194583,215369,0.80413627,0.99034519,0.86758288,0.55448074,NORMAL
ae64__u8__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.3,density_bin,5+,frame_aggregate,135,792,394,398,672,460,120,346,286,48,326,174,72,0.84848485,0.59363958,0.6985447,0.87817259,0.54746835,0.67446394,0.81909548,0.652,0.72605791,3.40740741,2.11851852,1.28888889,1.00552024,1.34087331,0.87982589,1.13892589,199100.34074074,198659.0,205015.5,194225,210841,0.84200792,0.99173355,0.86961779,0.66467243,NORMAL
ae64__u8__q0.3__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.3,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3507,2982,392,2271,2267,197,1236,715,195,0.8994614,0.54045307,0.67520216,0.92017828,0.50044072,0.64830146,0.86373166,0.63352127,0.73092844,1.77605718,1.35020846,0.42584872,0.86067367,1.16177426,0.76611131,1.03442053,200287.46932698,199564.0,206596.5,194225,215369,0.81110275,0.99301695,0.86064172,0.57964958,NORMAL
ae64__u8__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.5,all,ALL,frame_aggregate,2162,3899,2468,1431,3498,2988,401,2255,2251,213,1243,737,188,0.89715312,0.53931545,0.67366394,0.9136953,0.50044385,0.6466877,0.86862334,0.62777778,0.72881853,1.38205365,1.04116559,0.34088807,0.90929049,1.22326141,0.79931259,1.10880793,157586.24699352,156908.0,165171.55,146967,173969,0.79286545,0.99317888,0.82549282,0.55992466,NORMAL
ae64__u8__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.5,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2098,1602,278,1152,1067,127,946,535,151,0.88299663,0.56702703,0.69058591,0.90070367,0.51915277,0.65866209,0.86235187,0.6387576,0.73390225,2.35935199,1.57142857,0.78792342,0.97992122,1.30980371,0.8480039,1.14056472,156911.17378498,156105.0,164298.1,148335,170329,0.8076204,0.99012374,0.83929548,0.59344198,NORMAL
ae64__u8__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.5,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2395,1786,315,1152,1073,127,1243,713,188,0.88376384,0.57282947,0.69510956,0.90070367,0.51775281,0.65753425,0.86862334,0.63548057,0.73398288,1.9287257,1.1587473,0.7699784,0.98336065,1.31004913,0.8480039,1.10880793,157009.20950324,156262.0,164311.75,148335,170329,0.81385058,0.99224507,0.83312903,0.61617765,NORMAL
ae64__u8__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.5,class_presence,vehicle_positive,frame_aggregate,1432,3565,2468,1097,3201,2786,364,2255,2238,213,946,548,151,0.89789621,0.53465843,0.67022613,0.9136953,0.50189183,0.64789542,0.86235187,0.63319946,0.73021999,1.94553073,1.56284916,0.38268156,0.90016373,1.21472123,0.79931259,1.14056472,157401.17318436,156627.0,165379.8,146967,173969,0.78887302,0.99043263,0.83323397,0.54295247,NORMAL
ae64__u8__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.5,density_bin,0,frame_aggregate,483,0,0,0,0,18,0,0,7,0,0,11,0,,0.0,,,0.0,,,0.0,,0.03726708,0.01449275,0.02277433,,,,,158292.22567288,158083.0,165169.7,149227,170076,0.55244438,0.99860189,0.57549654,0.08323472,NORMAL
ae64__u8__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.5,density_bin,1-2,frame_aggregate,1091,1579,1134,445,1456,1412,123,1058,1159,76,398,253,47,0.9221026,0.50767085,0.65482348,0.9329806,0.47722147,0.6314533,0.89438202,0.61136713,0.72627737,1.29422548,1.06232814,0.23189734,0.78378732,1.04798947,0.69273072,1.02584229,157431.30797434,156712.0,165071.5,146967,171095,0.77836766,0.99285757,0.81689485,0.52535055,NORMAL
ae64__u8__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.5,density_bin,3-4,frame_aggregate,453,1528,940,588,1372,1112,156,854,813,86,518,299,70,0.89790576,0.55233494,0.68394816,0.90851064,0.51229754,0.65515919,0.88095238,0.63402693,0.73736655,2.45474614,1.79470199,0.66004415,0.95753416,1.27535779,0.86208339,1.11489893,157579.25827815,156717.0,165885.8,148335,173969,0.79453448,0.98876406,0.84500361,0.54983578,NORMAL
ae64__u8__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.5,density_bin,5+,frame_aggregate,135,792,394,398,670,446,122,343,272,51,327,174,71,0.8459596,0.60035842,0.70230608,0.87055838,0.55772358,0.67988107,0.82160804,0.65269461,0.72747497,3.3037037,2.01481481,1.28888889,1.08323423,1.44738004,0.97178298,1.20013876,156336.0,155718.0,163789.2,148903,169388,0.83168778,0.99015617,0.84271384,0.66219333,NORMAL
ae64__u8__q0.5__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.5,object_presence,nonempty,frame_aggregate,1679,3899,2468,1431,3498,2970,401,2255,2244,213,1243,726,188,0.89715312,0.54081633,0.67483361,0.9136953,0.50122249,0.64733745,0.86862334,0.63128492,0.73117647,1.76891007,1.33650983,0.43240024,0.90929049,1.22326141,0.79931259,1.10880793,157383.15723645,156627.0,165164.4,146967,173969,0.79907027,0.99155874,0.83022414,0.57542794,NORMAL
ae64__u8__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.7,all,ALL,frame_aggregate,2162,3899,2468,1431,3506,3027,393,2265,2290,203,1241,737,190,0.89920492,0.53666003,0.67216258,0.91774716,0.49725576,0.64502349,0.86722572,0.62740142,0.72807275,1.40009251,1.05920444,0.34088807,0.91167457,1.22561826,0.8044024,1.10746142,106472.12580944,106001.5,114217.75,96310,121224,0.77743805,0.99165809,0.78649597,0.55416009,NORMAL
ae64__u8__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.7,class_presence,both_classes,frame_aggregate,679,2376,1279,1097,2104,1627,272,1159,1093,120,945,534,152,0.88552189,0.56392388,0.68904536,0.9061767,0.51465364,0.65647125,0.86144029,0.63894523,0.73369565,2.39617084,1.60972018,0.78645066,0.98281065,1.31387115,0.85360107,1.14128038,106397.28571429,105798.0,114268.0,96548,118256,0.78963009,0.98738193,0.79508869,0.58641965,NORMAL
ae64__u8__q0.7__zstd3__ckptc6a2362c7c2d,ae64/u8/q0.7,class_presence,pedestrian_positive,frame_aggregate,926,2710,1279,1431,2400,1813,310,1159,1100,120,1241,713,190,0.88560886,0.56966532,0.69334104,0.9061767,0.51305888,0.65517241,0.86722572,0.63510747,0.73323486,1.95788337,1.18790497,0.7699784,0.98486802,1.31193829,0.85360107,1.10746142,106161.86825054,105676.5,113744.0,96548,118256,0.79635335,0.99024179,0.78995633,0.60886192,NORMAL
